order_id,order_datetime,pickup_area,drop_area,distance_km,estimated_time_min,order_value,festival_flag,delivery_agent_id,traffic_level,weather_condition,delivery_time_min
ORD100243,2023-10-02 07:30:00,Powai,Andheri,2.17,18,471.88,Yes,AG147,Medium,Clear,7.21
ORD100244,2023-10-20 02:29:00,Kurla,Goregaon,0.57,20,889.16,Yes,AG285,Medium,Rainy,6.65
ORD100245,2023-10-14 20:36:00,Borivali,Powai,4.68,10,213.45,No,AG223,Low,Clear,10.32
ORD100246,2023-10-07 22:44:00,Powai,Bandra,2.43,10,887.69,No,AG95,High,Rainy,15.3
ORD100247,2023-10-13 15:25:00,Kurla,Thane,4.85,20,560.99,Yes,AG162,Medium,Foggy,16.61
ORD100248,2023-10-08 04:41:00,Powai,Borivali,4.84,15,463.93,No,AG33,Medium,Rainy,15.96
ORD100249,2023-10-23 00:57:00,Thane,Andheri,4.34,12,245.77,Yes,AG161,Low,Foggy,13.77
ORD100250,2023-10-25 03:49:00,Thane,Borivali,1.83,15,730.74,Yes,AG93,Medium,Foggy,10.75
ORD100251,2023-10-14 07:11:00,Borivali,Colaba,2.23,10,934.13,No,AG63,Low,Clear,6.68
ORD100252,2023-10-26 22:33:00,Bandra,Kurla,4.33,20,437.84,No,AG228,Medium,Rainy,15.49
ORD100253,2023-10-15 01:35:00,Thane,Kurla,,20,317.43,Yes,AG157,Medium,Clear,5.5
ORD100254,2023-10-08 03:29:00,Colaba,Bandra,1.26,15,599.38,No,AG210,Low,Clear,4.07
ORD100255,2023-10-05 14:42:00,Borivali,Thane,3.01,15,816.57,Yes,AG168,Medium,Clear,10.63
ORD100256,2023-10-17 17:38:00,Thane,Borivali,4.71,12,103.39,No,AG109,Medium,Clear,12.19
ORD100257,2023-10-11 14:39:00,Bandra,Colaba,3.63,18,668.24,No,AG168,High,Clear,14.11
ORD100258,2023-10-27 23:57:00,Andheri,Andheri,3.07,18,636.86,No,AG116,Medium,Clear,6.37
ORD100259,2023-10-17 13:53:00,Powai,Colaba,0.94,12,386.34,Yes,AG248,Medium,Clear,3.91
ORD100260,2023-10-30 17:28:00,Powai,Bandra,3.27,18,506.28,No,AG263,Medium,Foggy,15.93
ORD100261,2023-10-29 05:47:00,Borivali,Borivali,4.96,10,322.27,No,AG26,High,Clear,16.68
ORD100262,2023-10-28 15:28:00,Powai,Borivali,1.13,18,810.9,No,AG52,Medium,Clear,5.48
ORD100263,2023-10-09 07:53:00,Kurla,Goregaon,2.83,12,671.08,No,AG263,Medium,Clear,10.5
ORD100264,2023-10-21 08:49:00,Colaba,Thane,4.45,18,579.44,No,AG290,Low,Clear,8.79
ORD100265,2023-10-25 16:31:00,Colaba,Powai,3.83,20,453.27,No,AG55,Medium,Rainy,14.93
ORD100266,2023-10-21 07:17:00,Bandra,Andheri,3.64,15,362.25,No,AG183,High,Clear,12.42
ORD100267,2023-10-15 02:45:00,,Bandra,3.66,10,840.46,No,AG218,Medium,Clear,10.41
ORD100268,2023-10-10 07:17:00,Kurla,Powai,2.12,20,506.27,No,AG245,Low,Rainy,6.62
ORD100269,2023-10-11 10:57:00,Thane,Thane,1.82,20,551.3,No,AG97,Medium,Clear,6.26
ORD100270,2023-10-18 02:08:00,Powai,Andheri,4.14,12,568.75,No,AG150,,Rainy,13.6
ORD100271,2023-10-05 07:24:00,Bandra,Andheri,,15,503.53,No,AG143,High,Clear,13.79
ORD100272,2023-10-23 04:45:00,Borivali,Goregaon,4.4,15,330.48,No,AG196,Medium,Clear,12.29
ORD100273,2023-10-07 02:26:00,Powai,Borivali,4.61,10,208.31,No,AG255,Medium,Clear,11.73
ORD100274,2023-10-14 10:34:00,Powai,Andheri,2.8,12,188.68,No,AG45,Medium,Clear,9.03
ORD100275,2023-10-15 13:03:00,Kurla,Colaba,2.76,10,781.72,No,AG246,High,Clear,12.26
ORD100276,2023-10-07 13:24:00,Borivali,Kurla,4.09,18,301.18,No,AG227,High,Clear,13.5
ORD100277,2023-10-29 18:44:00,Borivali,Borivali,3.42,20,150.11,No,AG194,Low,Rainy,9.97
ORD100278,2023-10-01 18:24:00,Colaba,Colaba,3.66,10,817.77,No,AG84,High,Rainy,15.92
ORD100279,2023-10-16 00:22:00,Kurla,Borivali,4.08,20,238.66,No,AG204,High,Clear,13.74
ORD100280,2023-10-10 12:54:00,Colaba,Borivali,4.51,12,662.63,Yes,AG34,Medium,Clear,10.0
ORD100281,2023-10-29 13:34:00,Kurla,Thane,2.02,18,404.78,No,AG159,High,Foggy,14.37
ORD100282,2023-10-24 23:34:00,Borivali,Borivali,2.19,12,213.83,No,AG115,Medium,Clear,7.76
ORD100283,2023-10-26 19:57:00,Powai,Andheri,0.92,18,473.03,No,AG108,Medium,Clear,3.04
ORD100284,2023-10-08 15:14:00,Goregaon,Bandra,3.1,18,113.33,Yes,AG203,Low,Clear,8.04
ORD100285,2023-10-09 13:31:00,Kurla,Colaba,0.66,20,856.94,No,AG70,Medium,Rainy,6.92
ORD100286,2023-10-01 12:21:00,Kurla,Colaba,2.6,12,562.15,No,AG295,Low,Clear,6.53
ORD100287,2023-10-22 21:51:00,Colaba,Kurla,2.94,12,225.24,Yes,AG132,High,Foggy,15.63
ORD100288,2023-10-13 23:10:00,Colaba,Andheri,1.79,10,313.28,Yes,AG193,High,Clear,9.91
ORD100289,2023-10-27 14:58:00,Goregaon,Bandra,3.16,12,503.18,No,AG221,Medium,Clear,9.44
ORD100290,2023-10-05 19:34:00,Kurla,Powai,0.64,10,269.98,No,AG135,Medium,Clear,5.16
ORD100291,2023-10-01 12:37:00,Bandra,Kurla,0.67,15,341.74,Yes,AG175,Medium,Clear,4.34
ORD100292,2023-10-19 21:01:00,Kurla,Borivali,4.2,15,580.95,No,AG27,Medium,Clear,12.15
ORD100293,2023-10-03 20:27:00,Goregaon,Colaba,2.12,15,849.35,No,AG295,Medium,Foggy,12.66
ORD100294,2023-10-05 14:11:00,Bandra,Thane,1.07,12,461.66,No,AG300,Medium,Clear,5.06
ORD100295,2023-10-02 08:24:00,Goregaon,Powai,2.85,12,745.28,No,AG15,Low,Rainy,9.44
ORD100296,2023-10-11 06:29:00,Borivali,Powai,3.96,10,,No,AG19,Low,Clear,9.48
ORD100297,2023-10-11 10:48:00,Andheri,Goregaon,1.47,18,294.67,No,AG58,Medium,Clear,3.88
ORD100298,2023-10-29 12:17:00,Goregaon,,3.3,10,826.47,Yes,AG25,Medium,Clear,8.73
ORD100299,2023-10-25 13:16:00,Andheri,Kurla,0.88,15,781.66,Yes,AG273,High,Clear,6.85
ORD100300,2023-10-27 02:30:00,Borivali,Thane,0.73,10,421.24,No,AG284,Medium,Clear,5.01
ORD100301,2023-10-01 23:34:00,Colaba,Kurla,2.89,18,990.57,Yes,AG175,Low,Rainy,9.93
ORD100302,2023-10-02 11:14:00,Powai,Goregaon,2.93,12,336.32,No,AG246,Medium,Clear,10.13
ORD100303,2023-10-21 02:49:00,Bandra,Andheri,3.37,10,329.32,Yes,AG117,Medium,Clear,10.95
ORD100304,2023-10-31 20:02:00,Andheri,Andheri,3.77,15,795.03,Yes,AG296,Medium,Clear,8.58
ORD100305,2023-10-25 00:15:00,Borivali,Thane,4.89,15,491.19,No,AG9,Medium,Foggy,15.09
ORD100306,2023-10-07 00:39:00,Borivali,Andheri,2.82,12,397.72,No,AG273,Medium,Foggy,12.68
ORD100307,2023-10-05 07:08:00,Powai,Powai,1.95,10,260.8,No,AG120,Medium,Clear,5.35
ORD100308,2023-10-16 21:07:00,Thane,Goregaon,4.08,18,788.8,Yes,AG175,Low,Clear,7.19
ORD100309,2023-10-19 06:29:00,Colaba,Kurla,1.72,12,807.69,Yes,AG84,Medium,Rainy,8.7
ORD100310,2023-10-23 08:49:00,Powai,Goregaon,2.48,10,609.91,No,AG49,Low,Rainy,6.87
ORD100311,2023-10-12 05:38:00,Kurla,Kurla,0.85,20,961.58,No,AG44,Low,Clear,1.67
ORD100312,2023-10-20 23:45:00,Goregaon,Powai,0.61,15,386.35,No,AG277,Low,Clear,2.93
ORD100313,2023-10-04 05:19:00,Goregaon,Kurla,4.83,18,297.66,Yes,AG210,Low,Rainy,13.17
ORD100314,2023-10-04 18:01:00,Goregaon,Thane,4.26,18,709.72,No,AG268,High,Clear,16.02
ORD100315,2023-10-30 09:36:00,Andheri,Goregaon,3.63,18,782.57,No,AG149,Low,Clear,7.69
ORD100316,2023-10-22 12:25:00,Powai,Andheri,2.34,15,302.42,No,AG148,Low,Clear,6.23
ORD100317,2023-10-31 22:12:00,Bandra,Bandra,1.28,10,168.95,No,AG88,High,Clear,8.03
ORD100318,2023-10-03 18:44:00,Powai,Powai,1.2,12,829.46,No,AG151,Medium,Foggy,9.18
ORD100319,2023-10-27 20:15:00,Kurla,Andheri,1.63,10,978.85,No,AG200,Medium,Clear,5.87
ORD100320,2023-10-04 22:49:00,Andheri,Thane,2.97,12,680.21,No,AG142,Medium,Rainy,12.5
ORD100321,2023-10-10 21:38:00,Kurla,Colaba,3.72,18,350.08,No,AG264,Medium,Clear,11.16
ORD100322,2023-10-26 03:50:00,Borivali,Bandra,3.47,10,997.01,Yes,AG265,Medium,Rainy,15.0
ORD100323,2023-10-19 01:22:00,Andheri,Goregaon,1.76,18,903.94,Yes,AG153,Low,Clear,4.53
ORD100324,2023-10-18 13:42:00,Bandra,Colaba,4.8,20,562.04,No,AG235,High,Clear,16.15
ORD100325,2023-10-12 02:32:00,Bandra,Powai,3.82,18,842.79,Yes,AG299,Low,Rainy,10.61
ORD100326,2023-10-21 10:00:00,Colaba,Colaba,2.99,18,834.24,Yes,AG190,Low,Clear,7.67
ORD100327,2023-10-28 13:52:00,,Bandra,3.25,12,941.32,No,AG225,Medium,Clear,9.53
ORD100328,2023-10-16 03:27:00,Andheri,Bandra,2.39,20,856.83,No,AG88,Medium,Clear,5.12
ORD100329,2023-10-31 11:40:00,Powai,Colaba,1.61,18,679.31,No,AG288,Medium,Clear,5.35
ORD100330,2023-10-29 14:45:00,Borivali,Borivali,2.1,18,648.37,No,AG190,High,Clear,8.13
ORD100331,2023-10-05 13:11:00,Powai,Borivali,3.91,20,520.62,No,AG252,High,Rainy,16.08
ORD100332,2023-10-24 16:41:00,Bandra,Colaba,0.56,20,663.84,No,AG169,Medium,Clear,4.43
ORD100333,2023-10-09 19:51:00,Goregaon,Thane,1.02,10,815.69,No,AG293,Low,Clear,2.74
ORD100334,2023-10-30 17:49:00,Bandra,Borivali,0.71,12,972.13,Yes,AG179,High,Clear,8.04
ORD100335,2023-10-16 14:27:00,Andheri,Borivali,0.68,20,520.56,Yes,AG267,Medium,Clear,2.01
ORD100336,2023-10-27 23:37:00,Kurla,Powai,4.35,20,616.29,No,AG65,Low,Rainy,13.66
ORD100337,2023-10-09 10:54:00,Powai,Thane,3.67,15,500.32,Yes,AG266,Medium,Rainy,13.59
ORD100338,2023-10-08 02:17:00,Powai,Goregaon,2.63,20,701.64,Yes,AG57,Medium,Clear,7.0
ORD100339,2023-10-29 14:15:00,Colaba,Goregaon,0.94,12,666.93,Yes,AG27,Low,Clear,2.86
ORD100340,2023-10-25 14:36:00,Powai,Andheri,2.71,18,,No,AG92,Medium,Clear,10.61
ORD100341,2023-10-20 21:24:00,Thane,Kurla,2.63,18,587.05,No,AG74,High,Clear,12.73
ORD100342,2023-10-11 00:31:00,Colaba,Colaba,1.28,18,179.64,No,AG37,Low,Clear,5.24
ORD100343,2023-10-28 10:11:00,Kurla,Thane,2.45,18,123.75,Yes,AG226,Medium,Clear,7.69
ORD100344,2023-10-16 06:22:00,Borivali,Borivali,2.29,15,812.08,No,AG299,Medium,Clear,8.72
ORD100345,2023-10-26 08:21:00,Colaba,Thane,3.27,20,332.78,Yes,AG237,Medium,Clear,10.85
ORD100346,2023-10-09 19:44:00,Andheri,Colaba,3.36,18,406.59,No,AG276,Low,Clear,6.68
ORD100347,2023-10-29 08:35:00,Thane,Kurla,0.7,10,157.68,No,AG38,Medium,Clear,5.69
ORD100348,2023-10-01 16:12:00,Bandra,Andheri,2.19,18,261.55,No,AG71,Medium,Foggy,12.44
ORD100349,2023-10-03 07:46:00,Powai,Thane,3.32,20,789.04,No,AG154,High,Clear,11.97
ORD100350,2023-10-14 15:35:00,Andheri,Thane,2.76,18,544.18,No,AG271,High,Clear,11.61
ORD100351,2023-10-25 07:44:00,Andheri,Bandra,4.35,15,892.6,No,AG277,High,Clear,16.06
ORD100352,2023-10-16 20:45:00,Powai,Powai,3.46,12,457.52,No,AG97,Low,Rainy,10.86
ORD100353,2023-10-16 14:50:00,Powai,Goregaon,1.23,12,341.83,No,AG232,Low,Clear,4.34
ORD100354,2023-10-01 02:18:00,Andheri,Goregaon,0.82,20,412.84,No,AG42,Medium,Clear,4.17
ORD100355,2023-10-08 12:44:00,Kurla,Goregaon,3.39,12,741.49,No,AG237,Medium,Clear,8.69
ORD100356,2023-10-08 09:42:00,Kurla,Colaba,0.62,12,599.51,No,AG8,High,Rainy,9.04
ORD100357,2023-10-19 11:30:00,Colaba,Powai,3.14,10,913.77,No,AG169,Medium,Rainy,12.0
ORD100358,2023-10-18 16:22:00,Thane,Bandra,4.73,20,641.95,Yes,AG298,Medium,Clear,12.9
ORD100359,2023-10-14 23:35:00,Thane,Borivali,3.09,20,543.72,No,AG271,Low,Rainy,8.42
ORD100360,2023-10-11 11:44:00,Goregaon,Kurla,2.25,12,807.18,No,AG154,High,Rainy,15.43
ORD100361,2023-10-15 08:19:00,Kurla,Kurla,3.39,12,952.78,No,AG135,Low,Foggy,12.85
ORD100362,2023-10-09 07:07:00,Powai,Kurla,2.56,12,420.26,Yes,AG169,Low,Foggy,10.63
ORD100363,2023-10-24 06:20:00,Thane,Borivali,2.96,15,324.89,No,AG51,High,Clear,12.74
ORD100364,2023-10-04 23:34:00,Bandra,Thane,4.74,18,654.6,No,AG137,Medium,Rainy,14.83
ORD100365,2023-10-31 22:11:00,Kurla,Bandra,2.24,15,548.99,No,AG106,Low,Clear,4.0
ORD100366,2023-10-07 06:47:00,Powai,Goregaon,,20,990.27,No,AG218,Medium,Clear,13.07
ORD100367,2023-10-16 08:46:00,Goregaon,Powai,4.57,10,516.13,No,AG255,Low,Clear,11.18
ORD100368,2023-10-19 16:38:00,Kurla,Colaba,1.38,18,166.9,No,AG82,Medium,Clear,5.27
ORD100369,2023-10-10 03:53:00,Andheri,Bandra,0.81,10,979.63,Yes,AG268,Low,Clear,1.68
ORD100370,2023-10-07 09:14:00,Goregaon,Borivali,0.95,20,859.23,No,AG201,High,Foggy,11.36
ORD100371,2023-10-12 05:19:00,Kurla,Andheri,0.58,20,260.43,No,AG268,Medium,Clear,4.64
ORD100372,2023-10-01 22:34:00,Powai,Kurla,0.92,10,914.14,No,AG54,Medium,Clear,5.44
ORD100373,2023-10-05 08:02:00,Bandra,Kurla,3.57,10,406.6,No,AG43,Low,Clear,9.95
ORD100374,2023-10-02 17:18:00,Colaba,Kurla,0.82,10,439.4,No,AG94,Low,Clear,3.09
ORD100375,2023-10-23 04:40:00,Colaba,Powai,1.94,20,915.75,No,AG112,Medium,Foggy,10.05
ORD100376,2023-10-28 15:06:00,Borivali,Kurla,4.3,12,577.1,No,AG16,Medium,Clear,11.3
ORD100377,2023-10-28 00:36:00,Kurla,Colaba,0.6,10,223.99,No,AG108,Low,Clear,1.15
ORD100378,2023-10-10 15:30:00,Kurla,Andheri,4.17,18,432.15,No,AG271,Medium,Foggy,16.45
ORD100379,2023-10-15 10:11:00,Powai,Borivali,1.77,20,749.89,No,AG258,High,Clear,8.42
ORD100380,2023-10-31 01:16:00,Andheri,Borivali,1.03,15,256.77,No,AG175,Medium,Foggy,8.49
ORD100381,2023-10-31 15:07:00,Borivali,Bandra,3.64,15,631.21,Yes,AG223,Low,Clear,8.76
ORD100382,2023-10-27 02:25:00,,Thane,3.33,18,725.75,No,AG275,Medium,Rainy,14.26
ORD100383,2023-10-16 02:36:00,Goregaon,,4.45,12,409.47,No,AG59,Medium,Clear,14.76
ORD100384,2023-10-21 21:03:00,Thane,Colaba,3.81,10,724.49,Yes,AG42,Low,Foggy,11.28
ORD100385,2023-10-05 04:51:00,Bandra,Colaba,4.12,20,895.79,No,AG296,Medium,Clear,11.88
ORD100386,2023-10-19 09:05:00,Bandra,Kurla,1.77,10,524.91,No,AG126,Medium,Clear,6.52
ORD100387,2023-10-08 03:35:00,Bandra,Goregaon,1.3,20,444.62,No,AG252,High,Rainy,11.35
ORD100388,2023-10-25 13:38:00,Borivali,Kurla,3.88,15,,No,AG276,Medium,Clear,10.48
ORD100389,2023-10-20 19:14:00,Borivali,Kurla,4.13,10,643.78,No,AG41,Low,Rainy,11.03
ORD100390,2023-10-25 16:24:00,Andheri,Goregaon,4.96,18,891.87,No,AG141,Medium,Rainy,17.59
ORD100391,2023-10-15 14:19:00,Goregaon,Thane,2.36,12,392.2,No,AG173,Low,Clear,3.64
ORD100392,2023-10-28 18:27:00,Thane,Goregaon,2.17,18,456.61,No,AG296,Low,Clear,5.19
ORD100393,2023-10-10 18:39:00,Powai,Powai,3.99,12,465.96,No,AG6,,Foggy,16.48
ORD100394,2023-10-02 19:47:00,Bandra,Borivali,2.03,10,604.73,No,AG12,High,Rainy,13.29
ORD100395,2023-10-04 06:40:00,Bandra,Powai,4.69,10,305.57,No,AG294,High,Clear,14.71
ORD100396,2023-10-07 08:42:00,Goregaon,Borivali,4.36,12,839.99,Yes,AG86,Low,Clear,9.09
ORD100397,2023-10-03 05:15:00,Andheri,Kurla,2.43,15,366.04,Yes,AG54,Medium,Clear,8.74
ORD100398,2023-10-06 17:04:00,Thane,Bandra,3.88,20,734.83,No,AG228,Low,Clear,8.45
ORD100399,2023-10-06 00:26:00,Goregaon,Bandra,3.9,18,561.89,Yes,AG240,Low,Clear,8.77
ORD100400,2023-10-15 22:38:00,Goregaon,Bandra,0.96,18,627.31,No,AG296,High,Rainy,11.54
ORD100401,2023-10-16 09:02:00,Andheri,Bandra,4.56,18,261.65,No,AG25,High,Rainy,19.05
ORD100402,2023-10-08 09:45:00,Goregaon,Andheri,2.77,10,761.52,Yes,AG190,Low,Rainy,8.98
ORD100403,2023-10-10 22:55:00,Thane,Powai,4.22,18,269.76,Yes,AG162,Low,Clear,8.07
ORD100404,2023-10-15 02:43:00,Bandra,Kurla,1.94,20,202.13,No,AG76,Low,Clear,3.88
ORD100405,2023-10-08 08:50:00,Andheri,Colaba,4.53,20,592.01,No,AG287,Medium,Rainy,16.44
ORD100406,2023-10-26 20:37:00,Colaba,Bandra,2.25,12,738.37,No,AG218,High,Rainy,13.57
ORD100407,2023-10-22 06:27:00,Andheri,Powai,0.55,10,145.03,No,AG217,Low,Clear,0.85
ORD100408,2023-10-04 17:14:00,Andheri,Andheri,4.57,20,162.46,Yes,AG300,Medium,Clear,11.21
ORD100409,2023-10-21 04:58:00,Borivali,Andheri,0.91,15,822.41,Yes,AG107,Low,Clear,3.98
ORD100410,2023-10-09 04:04:00,Bandra,Colaba,1.94,10,828.13,No,AG114,Low,Clear,4.97
ORD100411,2023-10-02 05:50:00,Thane,Powai,4.78,10,320.77,No,AG192,Medium,Clear,10.89
ORD100412,2023-10-10 19:47:00,Andheri,Andheri,4.78,20,653.71,No,AG46,High,Clear,14.46
ORD100413,2023-10-27 18:58:00,Borivali,Powai,3.08,15,498.86,No,AG161,Low,Clear,8.31
ORD100414,2023-10-10 14:07:00,Thane,Thane,3.34,12,669.43,No,AG259,Low,Foggy,11.11
ORD100415,2023-10-15 22:19:00,Kurla,Borivali,2.52,20,876.59,Yes,AG276,Low,Clear,8.13
ORD100416,2023-10-23 12:17:00,Goregaon,Borivali,1.82,15,171.87,Yes,AG11,Medium,Clear,8.56
ORD100417,2023-10-17 17:31:00,Borivali,Bandra,1.98,10,800.19,No,AG238,Low,Rainy,9.45
ORD100418,2023-10-15 02:38:00,Kurla,Andheri,3.53,15,543.73,No,AG7,Medium,Clear,10.56
ORD100419,2023-10-02 13:47:00,Borivali,Powai,3.89,10,607.71,Yes,AG164,Medium,Rainy,14.81
ORD100420,2023-10-11 19:16:00,Powai,Thane,4.06,20,688.54,No,AG100,Low,Rainy,12.06
ORD100421,2023-10-01 02:14:00,Bandra,Borivali,4.05,20,930.36,No,AG65,Medium,Foggy,15.07
ORD100422,2023-10-31 21:53:00,Borivali,Bandra,0.91,18,151.05,No,AG203,Low,Clear,1.62
ORD100423,2023-10-28 18:37:00,Kurla,Andheri,2.72,18,126.53,Yes,AG11,,Clear,8.4
ORD100424,2023-10-31 00:48:00,Bandra,Bandra,0.76,18,260.44,No,AG63,Medium,Clear,3.25
ORD100425,2023-10-22 08:36:00,Powai,Andheri,2.97,20,987.8,No,AG63,High,Rainy,14.95
ORD100426,2023-10-02 05:30:00,Andheri,Andheri,2.49,12,743.57,Yes,AG295,Low,Clear,4.77
ORD100427,2023-10-17 20:28:00,Kurla,Goregaon,4.49,20,653.18,No,AG124,Medium,Clear,11.11
ORD100428,2023-10-30 08:11:00,Colaba,Powai,2.08,15,142.34,No,AG300,Low,Clear,2.61
ORD100429,2023-10-19 13:40:00,Andheri,Kurla,1.03,20,891.2,No,AG41,High,Clear,7.28
ORD100430,2023-10-27 15:05:00,Thane,Colaba,1.14,20,831.48,No,AG6,Medium,Rainy,7.56
ORD100431,2023-10-16 11:26:00,Powai,Bandra,3.93,10,698.32,Yes,AG128,Medium,Clear,10.55
ORD100432,2023-10-11 10:42:00,Powai,Thane,3.28,10,405.22,No,AG273,Medium,Clear,10.75
ORD100433,2023-10-04 05:21:00,Colaba,Thane,0.96,10,163.45,No,AG65,High,Clear,7.87
ORD100434,2023-10-14 22:31:00,Bandra,Bandra,0.88,20,622.03,No,AG294,High,Rainy,11.69
ORD100435,2023-10-10 21:25:00,Bandra,Thane,3.65,12,747.73,No,AG243,High,Rainy,17.27
ORD100436,2023-10-27 17:02:00,Goregaon,Powai,0.83,15,184.82,Yes,AG158,High,Clear,9.07
ORD100437,2023-10-15 02:20:00,Goregaon,Bandra,4.2,15,670.39,No,AG69,High,Clear,13.49
ORD100438,2023-10-09 10:07:00,Powai,Colaba,3.68,12,357.73,Yes,AG162,Medium,Clear,9.18
ORD100439,2023-10-25 12:55:00,Powai,Thane,0.87,12,787.82,Yes,AG179,Low,Clear,2.62
ORD100440,2023-10-17 00:42:00,Borivali,Powai,0.88,15,585.65,No,AG63,Low,Clear,1.72
ORD100441,2023-10-28 17:29:00,Colaba,Bandra,4.94,18,216.13,No,AG125,Medium,Clear,12.65
ORD100442,2023-10-14 01:12:00,Powai,Colaba,2.18,10,573.87,Yes,AG219,Medium,Foggy,10.41
ORD100443,2023-10-17 11:39:00,Borivali,Goregaon,2.17,10,456.16,No,AG22,Medium,Foggy,10.12
ORD100444,2023-10-25 15:40:00,Thane,Thane,4.16,15,262.32,No,AG294,Low,Clear,9.68
ORD100445,2023-10-15 01:13:00,Borivali,Andheri,4.76,12,857.36,No,AG31,Medium,Clear,14.39
ORD100446,2023-10-09 17:08:00,Kurla,Kurla,4.94,18,109.93,No,AG272,Low,Clear,10.63
ORD100447,2023-10-30 09:28:00,Andheri,Borivali,3.89,15,380.92,Yes,AG168,Medium,Clear,11.06
ORD100448,2023-10-29 22:31:00,Kurla,Powai,2.19,10,111.34,Yes,AG274,Medium,Clear,7.44
ORD100449,2023-10-04 00:40:00,Goregaon,Colaba,0.88,20,186.41,No,AG52,Low,Rainy,5.73
ORD100450,2023-10-20 07:45:00,Goregaon,Colaba,4.0,12,367.39,Yes,AG258,High,Clear,15.43
ORD100451,2023-10-06 09:35:00,Bandra,Borivali,3.01,20,148.84,Yes,AG63,Medium,Rainy,11.74
ORD100452,2023-10-01 17:26:00,Powai,Thane,2.41,15,636.97,No,AG22,High,Clear,7.58
ORD100453,2023-10-03 07:53:00,Colaba,,4.58,10,178.18,No,AG146,Low,Foggy,13.28
ORD100454,2023-10-30 03:29:00,Bandra,Kurla,,18,731.54,No,AG168,Low,Clear,3.11
ORD100455,2023-10-31 03:41:00,Andheri,Kurla,2.72,20,147.38,Yes,AG32,Low,Rainy,9.33
ORD100456,2023-10-27 04:31:00,Powai,Goregaon,0.55,18,,No,AG70,Low,Clear,1.87
ORD100457,2023-10-30 22:18:00,Thane,Thane,2.61,10,374.79,No,AG154,Low,Rainy,8.71
ORD100458,2023-10-17 22:17:00,Bandra,Borivali,0.75,20,906.91,Yes,AG109,Low,Clear,2.59
ORD100459,2023-10-14 15:30:00,Colaba,Goregaon,1.03,18,677.25,No,AG237,High,Clear,10.12
ORD100460,2023-10-08 14:35:00,Bandra,Goregaon,1.03,18,793.12,Yes,AG106,High,Clear,7.73
ORD100461,2023-10-05 12:12:00,Colaba,Colaba,3.42,20,227.4,No,AG206,High,Clear,15.0
ORD100462,2023-10-30 19:32:00,Borivali,Powai,3.86,10,850.71,No,AG36,High,Clear,14.19
ORD100463,2023-10-24 04:55:00,Powai,Powai,3.13,18,107.33,No,AG176,Medium,Clear,8.59
ORD100464,2023-10-03 08:49:00,Thane,Andheri,4.83,15,291.75,Yes,AG272,Medium,Clear,13.53
ORD100465,2023-10-26 13:21:00,Powai,Bandra,2.19,20,654.48,Yes,AG255,Low,Foggy,6.95
ORD100466,2023-10-30 16:17:00,Bandra,Andheri,1.79,12,437.72,No,AG106,Low,Clear,4.56
ORD100467,2023-10-27 00:18:00,Thane,Bandra,4.41,12,985.77,No,AG195,Medium,Rainy,15.34
ORD100468,2023-10-24 09:53:00,Borivali,Powai,1.51,10,127.31,Yes,AG206,High,Clear,9.55
ORD100469,2023-10-19 18:42:00,Borivali,Bandra,4.83,15,998.74,Yes,AG72,Medium,Clear,13.3
ORD100470,2023-10-16 04:28:00,Bandra,Colaba,0.55,18,661.27,No,AG226,High,Clear,7.82
ORD100471,2023-10-18 15:22:00,Bandra,Powai,4.86,12,602.84,No,AG41,Low,Clear,11.02
ORD100472,2023-10-11 17:48:00,Powai,Powai,0.69,10,153.56,Yes,AG112,Medium,Clear,5.1
ORD100473,2023-10-18 12:29:00,Colaba,Bandra,4.51,15,346.0,No,AG179,Medium,Clear,11.46
ORD100474,2023-10-30 10:55:00,Thane,Thane,2.87,15,932.2,No,AG261,High,Clear,12.92
ORD100475,2023-10-07 22:15:00,Colaba,Borivali,4.97,10,418.82,No,AG206,High,Foggy,19.48
ORD100476,2023-10-19 12:14:00,Thane,,0.83,10,695.49,No,AG291,Medium,Clear,5.82
ORD100477,2023-10-28 13:02:00,Colaba,Goregaon,2.99,18,999.55,No,AG126,Low,Rainy,9.96
ORD100478,2023-10-11 23:30:00,Powai,Colaba,4.86,10,336.76,Yes,AG108,Low,Foggy,14.94
ORD100479,2023-10-23 12:24:00,Bandra,Kurla,2.85,18,618.47,Yes,AG181,Medium,Clear,9.58
ORD100480,2023-10-22 20:09:00,Colaba,Kurla,3.33,18,726.79,No,AG124,High,Foggy,18.17
ORD100481,2023-10-16 01:08:00,Andheri,Bandra,3.63,20,248.16,No,AG31,Low,Clear,8.3
ORD100482,2023-10-17 18:21:00,Borivali,Thane,2.55,15,233.81,No,AG4,Low,Rainy,9.32
ORD100483,2023-10-28 03:55:00,Thane,Goregaon,3.32,15,510.68,No,AG171,Medium,Clear,7.06
ORD100484,2023-10-28 14:06:00,Kurla,Colaba,3.13,15,447.23,No,AG279,High,Clear,11.39
ORD100485,2023-10-17 14:00:00,Kurla,Andheri,4.56,20,742.79,Yes,AG165,Medium,Clear,10.61
ORD100486,2023-10-24 04:26:00,Powai,Borivali,0.7,18,162.56,No,AG221,Medium,Foggy,7.99
ORD100487,2023-10-28 20:09:00,Colaba,Powai,1.76,18,974.95,No,AG47,Medium,Foggy,9.85
ORD100488,2023-10-03 15:50:00,Borivali,Kurla,4.78,10,112.85,Yes,AG188,Low,Clear,9.77
